station_abbr;reference_timestamp;kabetuh0;khpoach0;kaalnuh0;kacoryh0;kafaguh0;kafraxh0;kaquerh0
PLS;19.06.2024 00:00;0;116;0;0;0;0;0
PLS;19.06.2024 01:00;0;91;0;0;0;0;0
PLS;19.06.2024 02:00;0;134;0;0;0;0;0
PLS;19.06.2024 03:00;0;107;0;0;0;0;0
PLS;19.06.2024 04:00;0;137;0;0;0;0;0
PLS;19.06.2024 05:00;0;94;0;0;0;0;0
PLS;19.06.2024 06:00;0;110;0;0;0;0;0
PLS;19.06.2024 07:00;0;164;0;0;0;0;0
PLS;19.06.2024 08:00;0;161;0;0;0;0;0
PLS;19.06.2024 09:00;0;100;0;0;0;0;0
PLS;19.06.2024 10:00;0;170;0;0;0;0;0
PLS;19.06.2024 11:00;0;185;0;0;0;0;0
PLS;19.06.2024 12:00;0;173;0;0;0;0;0
PLS;19.06.2024 13:00;0;131;0;0;0;0;0
PLS;19.06.2024 14:00;0;140;0;0;0;0;0
PLS;19.06.2024 15:00;0;109;0;0;0;0;0
PLS;19.06.2024 16:00;0;146;0;0;0;0;0
PLS;19.06.2024 17:00;0;143;0;0;0;0;0
PLS;19.06.2024 18:00;0;134;0;0;0;0;0
PLS;19.06.2024 19:00;0;194;0;0;0;0;0
PLS;19.06.2024 20:00;0;240;0;0;0;0;0
PLS;19.06.2024 21:00;0;601;0;0;0;0;0
PLS;19.06.2024 22:00;0;237;0;0;0;0;0
PLS;19.06.2024 23:00;0;155;0;0;0;0;0
PLS;20.06.2024 00:00;0;249;0;0;0;0;0
PLS;20.06.2024 01:00;0;179;0;0;0;0;0
PLS;20.06.2024 02:00;0;225;0;0;0;0;0
PLS;20.06.2024 03:00;0;140;0;0;0;0;0
PLS;20.06.2024 04:00;0;161;0;0;0;0;0
PLS;20.06.2024 05:00;0;155;0;0;0;0;0
PLS;20.06.2024 06:00;0;155;0;0;0;0;0
PLS;20.06.2024 07:00;0;131;0;0;0;0;0
PLS;20.06.2024 08:00;0;152;0;0;0;0;0
PLS;20.06.2024 09:00;0;128;0;0;0;0;0
PLS;20.06.2024 10:00;0;164;0;0;0;0;0
PLS;20.06.2024 11:00;0;116;0;0;0;0;0
PLS;20.06.2024 12:00;0;200;0;0;0;0;0
PLS;20.06.2024 13:00;0;173;0;0;0;0;0
PLS;20.06.2024 14:00;0;124;0;0;0;0;0
PLS;20.06.2024 15:00;0;64;0;0;0;0;0
PLS;20.06.2024 16:00;0;137;0;0;0;0;0
PLS;20.06.2024 17:00;0;73;0;0;0;0;0
PLS;20.06.2024 18:00;0;49;0;0;0;0;0
PLS;20.06.2024 19:00;0;12;0;0;0;0;0
PLS;20.06.2024 20:00;0;42;0;0;0;0;0
PLS;20.06.2024 21:00;0;73;0;0;0;0;0
PLS;20.06.2024 22:00;0;79;0;0;0;0;0
PLS;20.06.2024 23:00;0;36;0;0;0;0;0
PLS;21.06.2024 00:00;0;27;0;0;0;0;0
PLS;21.06.2024 01:00;0;30;0;0;0;0;0
PLS;21.06.2024 02:00;0;9;0;0;0;0;0
PLS;21.06.2024 03:00;0;21;0;0;0;0;0
PLS;21.06.2024 04:00;0;27;0;0;0;0;0
PLS;21.06.2024 05:00;0;24;0;0;0;0;0
PLS;21.06.2024 06:00;0;30;0;0;0;0;0
PLS;21.06.2024 07:00;0;15;0;0;0;0;0
PLS;21.06.2024 08:00;0;21;0;0;0;0;0
PLS;21.06.2024 09:00;0;27;0;0;0;0;0
PLS;21.06.2024 10:00;0;64;0;0;0;0;0
PLS;21.06.2024 11:00;0;97;0;0;0;0;0
PLS;21.06.2024 12:00;0;152;0;0;0;0;0
PLS;21.06.2024 13:00;0;225;0;0;0;0;0
PLS;21.06.2024 14:00;0;110;0;0;0;0;0
PLS;21.06.2024 15:00;0;27;0;0;0;0;0
PLS;21.06.2024 16:00;0;30;0;0;0;0;0
PLS;21.06.2024 17:00;0;134;0;0;0;0;0
PLS;21.06.2024 18:00;0;36;0;0;0;0;0
PLS;21.06.2024 19:00;0;21;0;0;0;0;0
PLS;21.06.2024 20:00;0;49;0;0;0;0;0
PLS;21.06.2024 21:00;0;30;0;0;0;0;0
PLS;21.06.2024 22:00;0;9;0;0;0;0;0
PLS;21.06.2024 23:00;0;6;0;0;0;0;0
PLS;22.06.2024 00:00;0;24;0;0;0;0;0
PLS;22.06.2024 01:00;0;18;0;0;0;0;0
PLS;22.06.2024 02:00;0;9;0;0;0;0;0
PLS;22.06.2024 03:00;0;33;0;0;0;0;0
PLS;22.06.2024 04:00;0;40;0;0;0;0;0
PLS;22.06.2024 05:00;0;36;0;0;0;0;0
PLS;22.06.2024 06:00;0;24;0;0;0;0;0
PLS;22.06.2024 07:00;0;30;0;0;0;0;0
PLS;22.06.2024 08:00;0;12;0;0;0;0;0
PLS;22.06.2024 09:00;0;6;0;0;0;0;0
PLS;22.06.2024 10:00;0;12;0;0;0;0;0
PLS;22.06.2024 11:00;0;18;0;0;0;0;0
PLS;22.06.2024 12:00;0;0;0;0;0;0;0
PLS;22.06.2024 13:00;0;3;0;0;0;0;0
PLS;22.06.2024 14:00;0;6;0;0;0;0;0
PLS;22.06.2024 15:00;0;18;0;0;0;0;0
PLS;22.06.2024 16:00;0;27;0;0;0;0;0
PLS;22.06.2024 17:00;0;15;0;0;0;0;0
PLS;22.06.2024 18:00;0;115;0;0;0;0;0
PLS;22.06.2024 19:00;0;3;0;0;0;0;0
PLS;22.06.2024 20:00;0;9;0;0;0;0;0
PLS;22.06.2024 21:00;0;6;0;0;0;0;0
PLS;22.06.2024 22:00;0;9;0;0;0;0;0
PLS;22.06.2024 23:00;0;6;0;0;0;0;0
PLS;23.06.2024 00:00;0;6;0;0;0;0;0
PLS;23.06.2024 01:00;0;0;0;0;0;0;0
PLS;23.06.2024 02:00;0;0;0;0;0;0;0
PLS;23.06.2024 03:00;0;9;0;0;0;0;0
PLS;23.06.2024 04:00;0;6;0;0;0;0;0
PLS;23.06.2024 05:00;0;6;0;0;0;0;0
PLS;23.06.2024 06:00;0;21;0;0;0;0;0
PLS;23.06.2024 07:00;0;33;0;0;0;0;0
PLS;23.06.2024 08:00;0;37;0;0;0;0;0
PLS;23.06.2024 09:00;0;37;0;0;0;0;0
PLS;23.06.2024 10:00;0;21;0;0;0;0;0
PLS;23.06.2024 11:00;0;49;0;0;0;0;0
PLS;23.06.2024 12:00;0;52;0;0;0;0;0
PLS;23.06.2024 13:00;0;27;0;0;0;0;0
PLS;23.06.2024 14:00;0;55;0;0;0;0;0
PLS;23.06.2024 15:00;0;49;0;0;0;0;0
PLS;23.06.2024 16:00;0;15;0;0;0;0;0
PLS;23.06.2024 17:00;0;46;0;0;0;0;0
PLS;23.06.2024 18:00;0;30;0;0;0;0;0
PLS;23.06.2024 19:00;0;21;0;0;0;0;0
PLS;23.06.2024 20:00;0;12;0;0;0;0;0
PLS;23.06.2024 21:00;0;27;0;0;0;0;0
PLS;23.06.2024 22:00;0;12;0;0;0;0;0
PLS;23.06.2024 23:00;0;9;0;0;0;0;0
PLS;24.06.2024 00:00;0;18;0;0;0;0;0
PLS;24.06.2024 01:00;0;15;0;0;0;0;0
PLS;24.06.2024 02:00;0;30;0;0;0;0;0
PLS;24.06.2024 03:00;0;30;0;0;0;0;0
PLS;24.06.2024 04:00;0;6;0;0;0;0;0
PLS;24.06.2024 05:00;0;12;0;0;0;0;0
PLS;24.06.2024 06:00;0;24;0;0;0;0;0
PLS;24.06.2024 07:00;0;15;0;0;0;0;0
PLS;24.06.2024 08:00;0;24;0;0;0;0;0
PLS;24.06.2024 09:00;0;70;0;0;0;0;0
PLS;24.06.2024 10:00;0;103;0;0;0;0;0
PLS;24.06.2024 11:00;0;137;0;0;0;0;0
PLS;24.06.2024 12:00;0;270;0;0;0;0;0
PLS;24.06.2024 13:00;0;364;0;0;0;0;0
PLS;24.06.2024 14:00;0;246;0;0;0;0;0
PLS;24.06.2024 15:00;0;294;0;0;0;0;0
PLS;24.06.2024 16:00;0;161;0;0;0;0;0
PLS;24.06.2024 17:00;0;125;0;0;0;0;0
PLS;24.06.2024 18:00;0;88;0;0;0;0;0
PLS;24.06.2024 19:00;0;82;0;0;0;0;0
PLS;24.06.2024 20:00;0;39;0;0;0;0;0
PLS;24.06.2024 21:00;0;51;0;0;0;0;0
PLS;24.06.2024 22:00;0;18;0;0;0;0;0
PLS;24.06.2024 23:00;0;64;0;0;0;0;0
PLS;25.06.2024 00:00;0;73;0;0;0;0;0
PLS;25.06.2024 01:00;0;73;0;0;0;0;0
PLS;25.06.2024 02:00;0;70;0;0;0;0;0
PLS;25.06.2024 03:00;0;106;0;0;0;0;0
PLS;25.06.2024 04:00;0;113;0;0;0;0;0
PLS;25.06.2024 05:00;0;94;0;0;0;0;0
PLS;25.06.2024 06:00;0;100;0;0;0;0;0
PLS;25.06.2024 07:00;0;103;0;0;0;0;0
PLS;25.06.2024 08:00;0;106;0;0;0;0;0
PLS;25.06.2024 09:00;0;88;0;0;0;0;0
PLS;25.06.2024 10:00;0;146;0;0;0;0;0
PLS;25.06.2024 11:00;0;173;0;0;0;0;0
PLS;25.06.2024 12:00;0;131;0;0;0;0;0
PLS;25.06.2024 13:00;0;115;0;0;0;0;0
PLS;25.06.2024 14:00;0;113;0;0;0;0;0
PLS;25.06.2024 15:00;0;200;0;0;0;0;0
PLS;25.06.2024 16:00;0;192;0;0;0;0;0
PLS;25.06.2024 17:00;0;301;0;0;0;0;0
PLS;25.06.2024 18:00;0;100;0;0;0;0;0
PLS;25.06.2024 19:00;0;3;0;0;0;0;0
PLS;25.06.2024 20:00;0;3;0;0;0;0;0
PLS;25.06.2024 21:00;0;9;0;0;0;0;0
PLS;25.06.2024 22:00;0;6;0;0;0;0;0
PLS;25.06.2024 23:00;0;18;0;0;0;0;0
PLS;26.06.2024 00:00;0;12;0;0;0;0;0
PLS;26.06.2024 01:00;0;9;0;0;0;0;0
PLS;26.06.2024 02:00;0;12;0;0;0;0;0
PLS;26.06.2024 03:00;0;12;0;0;0;0;0
PLS;26.06.2024 04:00;0;3;0;0;0;0;0
PLS;26.06.2024 05:00;0;6;0;0;0;0;0
PLS;26.06.2024 06:00;0;12;0;0;0;0;0
PLS;26.06.2024 07:00;0;15;0;0;0;0;0
PLS;26.06.2024 08:00;0;18;0;0;0;0;0
PLS;26.06.2024 09:00;0;12;0;0;0;0;0
PLS;26.06.2024 10:00;0;21;0;0;0;0;0
PLS;26.06.2024 11:00;0;70;0;0;0;0;0
PLS;26.06.2024 12:00;0;94;0;0;0;0;0
PLS;26.06.2024 13:00;0;143;0;0;0;0;0
PLS;26.06.2024 14:00;0;61;0;0;0;0;0
PLS;26.06.2024 15:00;0;18;0;0;0;0;0
PLS;26.06.2024 16:00;0;18;0;0;0;0;0
PLS;26.06.2024 17:00;0;18;0;0;0;0;0
PLS;26.06.2024 18:00;0;33;0;0;0;0;0
PLS;26.06.2024 19:00;0;14;0;0;0;0;0
PLS;26.06.2024 20:00;0;9;0;0;0;0;0
PLS;26.06.2024 21:00;0;6;0;0;0;0;0
PLS;26.06.2024 22:00;0;3;0;0;0;0;0
PLS;26.06.2024 23:00;0;6;0;0;0;0;0
PLS;27.06.2024 00:00;0;18;0;0;0;0;0
PLS;27.06.2024 01:00;0;15;0;0;0;0;0
PLS;27.06.2024 02:00;0;9;0;0;0;0;0
PLS;27.06.2024 03:00;0;15;0;0;0;0;0
PLS;27.06.2024 04:00;0;18;0;0;0;0;0
PLS;27.06.2024 05:00;0;11;0;0;0;0;0
PLS;27.06.2024 06:00;0;12;0;0;0;0;0
PLS;27.06.2024 07:00;0;39;0;0;0;0;0
PLS;27.06.2024 08:00;0;36;0;0;0;0;0
PLS;27.06.2024 09:00;0;67;0;0;0;0;0
PLS;27.06.2024 10:00;0;106;0;0;0;0;0
PLS;27.06.2024 11:00;0;173;0;0;0;0;0
PLS;27.06.2024 12:00;0;237;0;0;0;0;0
PLS;27.06.2024 13:00;0;258;0;0;0;0;0
PLS;27.06.2024 14:00;0;283;0;0;0;0;0
PLS;27.06.2024 15:00;0;161;0;0;0;0;0
PLS;27.06.2024 16:00;0;204;0;0;0;0;0
PLS;27.06.2024 17:00;0;164;0;0;0;0;0
PLS;27.06.2024 18:00;0;155;0;0;0;0;0
PLS;27.06.2024 19:00;0;137;0;0;0;0;0
PLS;27.06.2024 20:00;0;79;0;0;0;0;0
PLS;27.06.2024 21:00;0;67;0;0;0;0;0
PLS;27.06.2024 22:00;0;61;0;0;0;0;0
PLS;27.06.2024 23:00;0;76;0;0;0;0;0
PLS;28.06.2024 00:00;0;122;0;0;0;0;0
PLS;28.06.2024 01:00;0;79;0;0;0;0;0
PLS;28.06.2024 02:00;0;67;0;0;0;0;0
PLS;28.06.2024 03:00;0;76;0;0;0;0;0
PLS;28.06.2024 04:00;0;49;0;0;0;0;0
PLS;28.06.2024 05:00;0;70;0;0;0;0;0
PLS;28.06.2024 06:00;0;100;0;0;0;0;0
PLS;28.06.2024 07:00;0;91;0;0;0;0;0
PLS;28.06.2024 08:00;0;76;0;0;0;0;0
PLS;28.06.2024 09:00;0;58;0;0;0;0;0
PLS;28.06.2024 10:00;0;118;0;0;0;0;0
PLS;28.06.2024 11:00;0;103;0;0;0;0;0
PLS;28.06.2024 12:00;0;115;0;0;0;0;0
PLS;28.06.2024 13:00;0;160;0;0;0;0;0
PLS;28.06.2024 14:00;0;94;0;0;0;0;0
PLS;28.06.2024 15:00;0;124;0;0;0;0;0
PLS;28.06.2024 16:00;0;170;0;0;0;0;0
PLS;28.06.2024 17:00;0;131;0;0;0;0;0
PLS;28.06.2024 18:00;0;97;0;0;0;0;0
PLS;28.06.2024 19:00;0;125;0;0;0;0;0
PLS;28.06.2024 20:00;0;140;0;0;0;0;0
PLS;28.06.2024 21:00;0;104;0;0;0;0;0
PLS;28.06.2024 22:00;0;70;0;0;0;0;0
PLS;28.06.2024 23:00;0;61;0;0;0;0;0
PLS;29.06.2024 00:00;0;73;0;0;0;0;0
PLS;29.06.2024 01:00;0;61;0;0;0;0;0
PLS;29.06.2024 02:00;0;37;0;0;0;0;0
PLS;29.06.2024 03:00;0;58;0;0;0;0;0
PLS;29.06.2024 04:00;0;39;0;0;0;0;0
PLS;29.06.2024 05:00;0;55;0;0;0;0;0
PLS;29.06.2024 06:00;0;52;0;0;0;0;0
PLS;29.06.2024 07:00;0;40;0;0;0;0;0
PLS;29.06.2024 08:00;0;97;0;0;0;0;0
PLS;29.06.2024 09:00;0;179;0;0;0;0;0
PLS;29.06.2024 10:00;0;270;0;0;0;0;0
PLS;29.06.2024 11:00;0;231;0;0;0;0;0
PLS;29.06.2024 12:00;0;179;0;0;0;0;0
PLS;29.06.2024 13:00;0;662;0;0;0;0;0
PLS;29.06.2024 14:00;0;392;0;0;0;0;0
PLS;29.06.2024 15:00;0;200;0;0;0;0;0
PLS;29.06.2024 16:00;0;234;0;0;0;0;0
PLS;29.06.2024 17:00;0;152;0;0;0;0;0
PLS;29.06.2024 18:00;0;94;0;0;0;0;0
PLS;29.06.2024 19:00;0;70;0;0;0;0;0
PLS;29.06.2024 20:00;0;70;0;0;0;0;0
PLS;29.06.2024 21:00;0;64;0;0;0;0;0
PLS;29.06.2024 22:00;0;15;0;0;0;0;0
PLS;29.06.2024 23:00;0;15;0;0;0;0;0
PLS;30.06.2024 00:00;0;9;0;0;0;0;0
PLS;30.06.2024 01:00;0;24;0;0;0;0;0
PLS;30.06.2024 02:00;0;12;0;0;0;0;0
PLS;30.06.2024 03:00;0;9;0;0;0;0;0
PLS;30.06.2024 04:00;0;6;0;0;0;0;0
PLS;30.06.2024 05:00;0;6;0;0;0;0;0
PLS;30.06.2024 06:00;0;0;0;0;0;0;0
PLS;30.06.2024 07:00;0;6;0;0;0;0;0
PLS;30.06.2024 08:00;0;6;0;0;0;0;0
PLS;30.06.2024 09:00;0;15;0;0;0;0;0
PLS;30.06.2024 10:00;0;18;0;0;0;0;0
PLS;30.06.2024 11:00;0;37;0;0;0;0;0
PLS;30.06.2024 12:00;0;37;0;0;0;0;0
PLS;30.06.2024 13:00;0;88;0;0;0;0;0
PLS;30.06.2024 14:00;0;52;0;0;0;0;0
PLS;30.06.2024 15:00;0;33;0;0;0;0;0
PLS;30.06.2024 16:00;0;64;0;0;0;0;0
PLS;30.06.2024 17:00;0;46;0;0;0;0;0
PLS;30.06.2024 18:00;0;33;0;0;0;0;0
PLS;30.06.2024 19:00;0;18;0;0;0;0;0
PLS;30.06.2024 20:00;0;15;0;0;0;0;0
PLS;30.06.2024 21:00;0;15;0;0;0;0;0
PLS;30.06.2024 22:00;0;6;0;0;0;0;0
PLS;30.06.2024 23:00;0;15;0;0;0;0;0
PLS;01.07.2024 00:00;0;12;0;0;0;0;0
PLS;01.07.2024 01:00;0;12;0;0;0;0;0
PLS;01.07.2024 02:00;0;24;0;0;0;0;0
PLS;01.07.2024 03:00;0;67;0;0;0;0;0
PLS;01.07.2024 04:00;0;9;0;0;0;0;0
PLS;01.07.2024 05:00;0;6;0;0;0;0;0
PLS;01.07.2024 06:00;0;36;0;0;0;0;0
PLS;01.07.2024 07:00;0;24;0;0;0;0;0
PLS;01.07.2024 08:00;0;88;0;0;0;0;0
PLS;01.07.2024 09:00;0;73;0;0;0;0;0
PLS;01.07.2024 10:00;0;76;0;0;0;0;0
PLS;01.07.2024 11:00;0;134;0;0;0;0;0
PLS;01.07.2024 12:00;0;52;0;0;0;0;0
PLS;01.07.2024 13:00;0;94;0;0;0;0;0
PLS;01.07.2024 14:00;0;88;0;0;0;0;0
PLS;01.07.2024 15:00;0;82;0;0;0;0;0
PLS;01.07.2024 16:00;0;240;0;0;0;0;0
PLS;01.07.2024 17:00;0;61;0;0;0;0;0
PLS;01.07.2024 18:00;0;82;0;0;0;0;0
PLS;01.07.2024 19:00;0;94;0;0;0;0;0
PLS;01.07.2024 20:00;0;73;0;0;0;0;0
PLS;01.07.2024 21:00;0;58;0;0;0;0;0
PLS;01.07.2024 22:00;0;27;0;0;0;0;0
PLS;01.07.2024 23:00;0;49;0;0;0;0;0
PLS;02.07.2024 00:00;0;18;0;0;0;0;0
PLS;02.07.2024 01:00;0;40;0;0;0;0;0
PLS;02.07.2024 02:00;0;55;0;0;0;0;0
PLS;02.07.2024 03:00;0;113;0;0;0;0;0
PLS;02.07.2024 04:00;0;122;0;0;0;0;0
PLS;02.07.2024 05:00;0;82;0;0;0;0;0
PLS;02.07.2024 06:00;0;64;0;0;0;0;0
PLS;02.07.2024 07:00;0;131;0;0;0;0;0
PLS;02.07.2024 08:00;0;173;0;0;0;0;0
PLS;02.07.2024 09:00;0;134;0;0;0;0;0
PLS;02.07.2024 10:00;0;164;0;0;0;0;0
PLS;02.07.2024 11:00;0;149;0;0;0;0;0
PLS;02.07.2024 12:00;0;194;0;0;0;0;0
PLS;02.07.2024 13:00;0;167;0;0;0;0;0
PLS;02.07.2024 14:00;0;182;0;0;0;0;0
PLS;02.07.2024 15:00;0;273;0;0;0;0;0
PLS;02.07.2024 16:00;0;94;0;0;0;0;0
PLS;02.07.2024 17:00;0;79;0;0;0;0;0
PLS;02.07.2024 18:00;0;55;0;0;0;0;0
PLS;02.07.2024 19:00;0;24;0;0;0;0;0
PLS;02.07.2024 20:00;0;15;0;0;0;0;0
PLS;02.07.2024 21:00;0;15;0;0;0;0;0
PLS;02.07.2024 22:00;0;12;0;0;0;0;0
PLS;02.07.2024 23:00;0;18;0;0;0;0;0
PLS;03.07.2024 00:00;0;30;0;0;0;0;0
PLS;03.07.2024 01:00;0;37;0;0;0;0;0
PLS;03.07.2024 02:00;0;12;0;0;0;0;0
PLS;03.07.2024 03:00;0;9;0;0;0;0;0
PLS;03.07.2024 04:00;0;6;0;0;0;0;0
PLS;03.07.2024 05:00;0;27;0;0;0;0;0
PLS;03.07.2024 06:00;0;9;0;0;0;0;0
PLS;03.07.2024 07:00;0;18;0;0;0;0;0
PLS;03.07.2024 08:00;0;9;0;0;0;0;0
PLS;03.07.2024 09:00;0;3;0;0;0;0;0
PLS;03.07.2024 10:00;0;12;0;0;0;0;0
PLS;03.07.2024 11:00;0;27;0;0;0;0;0
PLS;03.07.2024 13:00;0;91;0;0;0;0;0
PLS;03.07.2024 14:00;0;164;0;0;0;0;0
PLS;03.07.2024 15:00;0;18;0;0;0;0;0
PLS;03.07.2024 16:00;0;18;0;0;0;0;0
PLS;03.07.2024 17:00;0;58;0;0;0;0;0
PLS;03.07.2024 18:00;0;30;0;0;0;0;0
PLS;03.07.2024 19:00;0;40;0;0;0;0;0
PLS;03.07.2024 20:00;0;9;0;0;0;0;0
PLS;03.07.2024 21:00;0;49;0;0;0;0;0
PLS;03.07.2024 22:00;0;73;0;0;0;0;0
PLS;03.07.2024 23:00;0;255;0;0;0;0;0
PLS;04.07.2024 00:00;0;179;0;0;0;0;0
PLS;04.07.2024 01:00;0;210;0;0;0;0;0
PLS;04.07.2024 02:00;0;152;0;0;0;0;0
PLS;04.07.2024 03:00;0;106;0;0;0;0;0
PLS;04.07.2024 04:00;0;73;0;0;0;0;0
PLS;04.07.2024 05:00;0;103;0;0;0;0;0
PLS;04.07.2024 06:00;0;103;0;0;0;0;0
PLS;04.07.2024 07:00;0;149;0;0;0;0;0
PLS;04.07.2024 08:00;0;279;0;0;0;0;0
PLS;04.07.2024 09:00;0;352;0;0;0;0;0
PLS;04.07.2024 10:00;0;270;0;0;0;0;0
PLS;04.07.2024 11:00;0;106;0;0;0;0;0
PLS;04.07.2024 12:00;0;115;0;0;0;0;0
PLS;04.07.2024 13:00;0;164;0;0;0;0;0
PLS;04.07.2024 14:00;0;149;0;0;0;0;0
PLS;04.07.2024 15:00;0;137;0;0;0;0;0
PLS;04.07.2024 16:00;0;82;0;0;0;0;0
PLS;04.07.2024 17:00;0;67;0;0;0;0;0
PLS;04.07.2024 18:00;0;94;0;0;0;0;0
PLS;04.07.2024 19:00;0;94;0;0;0;0;0
PLS;04.07.2024 20:00;0;146;0;0;0;0;0
PLS;04.07.2024 21:00;0;125;0;0;0;0;0
PLS;04.07.2024 22:00;0;112;0;0;0;0;0
PLS;04.07.2024 23:00;0;76;0;0;0;0;0
PLS;05.07.2024 00:00;0;70;0;0;0;0;0
PLS;05.07.2024 01:00;0;119;0;0;0;0;0
PLS;05.07.2024 02:00;0;116;0;0;0;0;0
PLS;05.07.2024 03:00;0;106;0;0;0;0;0
PLS;05.07.2024 04:00;0;94;0;0;0;0;0
PLS;05.07.2024 05:00;0;110;0;0;0;0;0
PLS;05.07.2024 06:00;0;122;0;0;0;0;0
PLS;05.07.2024 07:00;0;73;0;0;0;0;0
PLS;05.07.2024 08:00;0;88;0;0;0;0;0
PLS;05.07.2024 09:00;0;109;0;0;0;0;0
PLS;05.07.2024 10:00;0;161;0;0;0;0;0
PLS;05.07.2024 11:00;0;137;0;0;0;0;0
PLS;05.07.2024 12:00;0;140;0;0;0;0;0
PLS;05.07.2024 13:00;0;85;0;0;0;0;0
PLS;05.07.2024 14:00;0;39;0;0;0;0;0
PLS;05.07.2024 15:00;0;70;0;0;0;0;0
PLS;05.07.2024 16:00;0;119;0;0;0;0;0
PLS;05.07.2024 17:00;0;176;0;0;0;0;0
PLS;05.07.2024 18:00;0;197;0;0;0;0;0
PLS;05.07.2024 19:00;0;161;0;0;0;0;0
PLS;05.07.2024 20:00;0;134;0;0;0;0;0
PLS;05.07.2024 21:00;0;119;0;0;0;0;0
PLS;05.07.2024 22:00;0;118;0;0;0;0;0
PLS;05.07.2024 23:00;0;103;0;0;0;0;0
PLS;06.07.2024 00:00;0;94;0;0;0;0;0
PLS;06.07.2024 01:00;0;118;0;0;0;0;0
PLS;06.07.2024 02:00;0;173;0;0;0;0;0
PLS;06.07.2024 03:00;0;158;0;0;0;0;0
PLS;06.07.2024 04:00;0;170;0;0;0;0;0
PLS;06.07.2024 05:00;0;127;0;0;0;0;0
PLS;06.07.2024 06:00;0;125;0;0;0;0;0
PLS;06.07.2024 07:00;0;100;0;0;0;0;0
PLS;06.07.2024 08:00;0;137;0;0;0;0;0
PLS;06.07.2024 09:00;0;237;0;0;0;0;0
PLS;06.07.2024 10:00;0;15;0;0;0;0;0
PLS;06.07.2024 11:00;0;18;0;0;0;0;0
PLS;06.07.2024 12:00;0;5;0;0;0;0;0
PLS;06.07.2024 13:00;0;9;0;0;0;0;0
PLS;06.07.2024 14:00;0;61;0;0;0;0;0
PLS;06.07.2024 15:00;0;61;0;0;0;0;0
PLS;06.07.2024 16:00;0;27;0;0;0;0;0
PLS;06.07.2024 17:00;0;46;0;0;0;0;0
PLS;06.07.2024 18:00;0;61;0;0;0;0;0
PLS;06.07.2024 19:00;0;36;0;0;0;0;0
PLS;06.07.2024 20:00;0;0;0;0;0;0;0
PLS;06.07.2024 21:00;0;3;0;0;0;0;0
PLS;06.07.2024 22:00;0;0;0;0;0;0;0
PLS;06.07.2024 23:00;0;0;0;0;0;0;0
PLS;07.07.2024 00:00;0;3;0;0;0;0;0
PLS;07.07.2024 01:00;0;6;0;0;0;0;0
PLS;07.07.2024 02:00;0;9;0;0;0;0;0
PLS;07.07.2024 03:00;0;0;0;0;0;0;0
PLS;07.07.2024 04:00;0;6;0;0;0;0;0
PLS;07.07.2024 05:00;0;0;0;0;0;0;0
PLS;07.07.2024 06:00;0;3;0;0;0;0;0
PLS;07.07.2024 07:00;0;6;0;0;0;0;0
PLS;07.07.2024 08:00;0;0;0;0;0;0;0
PLS;07.07.2024 09:00;0;33;0;0;0;0;0
PLS;07.07.2024 10:00;0;15;0;0;0;0;0
PLS;07.07.2024 11:00;0;21;0;0;0;0;0
PLS;07.07.2024 12:00;0;33;0;0;0;0;0
PLS;07.07.2024 13:00;0;24;0;0;0;0;0
PLS;07.07.2024 14:00;0;42;0;0;0;0;0
PLS;07.07.2024 15:00;0;43;0;0;0;0;0
PLS;07.07.2024 16:00;0;73;0;0;0;0;0
PLS;07.07.2024 17:00;0;76;0;0;0;0;0
PLS;07.07.2024 18:00;0;49;0;0;0;0;0
PLS;07.07.2024 19:00;0;64;0;0;0;0;0
PLS;07.07.2024 20:00;0;42;0;0;0;0;0
PLS;07.07.2024 21:00;0;36;0;0;0;0;0
PLS;07.07.2024 22:00;0;43;0;0;0;0;0
PLS;07.07.2024 23:00;0;18;0;0;0;0;0
PLS;08.07.2024 00:00;0;3;0;0;0;0;0
PLS;08.07.2024 01:00;0;36;0;0;0;0;0
PLS;08.07.2024 02:00;0;12;0;0;0;0;0
PLS;08.07.2024 03:00;0;6;0;0;0;0;0
PLS;08.07.2024 04:00;0;6;0;0;0;0;0
PLS;08.07.2024 05:00;0;21;0;0;0;0;0
PLS;08.07.2024 06:00;0;18;0;0;0;0;0
PLS;08.07.2024 07:00;0;30;0;0;0;0;0
PLS;08.07.2024 08:00;0;30;0;0;0;0;0
PLS;08.07.2024 09:00;0;64;0;0;0;0;0
PLS;08.07.2024 10:00;0;55;0;0;0;0;0
PLS;08.07.2024 11:00;0;100;0;0;0;0;0
PLS;08.07.2024 12:00;0;100;0;0;0;0;0
PLS;08.07.2024 13:00;0;79;0;0;0;0;0
PLS;08.07.2024 14:00;0;76;0;0;0;0;0
PLS;08.07.2024 15:00;0;94;0;0;0;0;0
PLS;08.07.2024 16:00;0;100;0;0;0;0;0
PLS;08.07.2024 17:00;0;134;0;0;0;0;0
PLS;08.07.2024 18:00;0;128;0;0;0;0;0
PLS;08.07.2024 19:00;0;97;0;0;0;0;0
PLS;08.07.2024 20:00;0;97;0;0;0;0;0
PLS;08.07.2024 21:00;0;70;0;0;0;0;0
PLS;08.07.2024 22:00;0;51;0;0;0;0;0
PLS;08.07.2024 23:00;0;73;0;0;0;0;0
PLS;09.07.2024 00:00;0;97;0;0;0;0;0
